STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR
9,4008,1,G,4,1994-07-26,1.475,1.575,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1993-07-26,1.357,1.338,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.357,1.338,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.357,1.338,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.448,1.343,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.448,1.343,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.448,1.343,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.418,1.321,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.418,1.321,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.418,1.321,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.429,1.318,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.429,1.318,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.429,1.318,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.399,1.366,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.399,1.366,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1993-07-26,1.399,1.366,JRCP,,,,,,,,,,,10.4,1993,1430.0,842.0,094008,337,9.8,1135.1,1985-07-01,,CT
9,4008,1,G,4,1994-07-26,1.481,1.6,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1994-07-26,1.481,1.6,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1994-07-26,1.481,1.6,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,2,G,4,2011-04-14,1.46,1.598,JRCP,38.0,,0.1,0.8,10.0,0.0,,,,,10.4,2011,,,094008,313,10.3,1778.6,,93.42948717948718,CT
9,4008,2,G,4,2009-06-25,1.417,1.629,JRCP,38.0,,0.3,0.5,12.0,0.0,,,,,10.4,2009,,,094008,370,9.6,1276.7,,,CT
9,4008,2,G,4,2004-08-10,1.507,1.691,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.507,1.691,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.507,1.691,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.454,1.654,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.454,1.654,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.454,1.654,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.497,1.705,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.497,1.705,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.497,1.705,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.505,1.69,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.505,1.69,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2004-08-10,1.505,1.69,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
9,4008,2,G,4,2011-04-14,1.444,1.606,JRCP,38.0,,0.1,0.8,10.0,0.0,,,,,10.4,2011,,,094008,313,10.3,1778.6,,93.42948717948718,CT
9,4008,2,G,4,2003-01-05,1.455,1.389,JRCP,38.0,,1.0,0.0,9.0,0.0,,,,,10.4,2003,,391.0,094008,439,9.4,1424.0,,94.91346153846153,CT
9,4008,2,G,4,2009-06-25,1.44,1.706,JRCP,38.0,,0.3,0.5,12.0,0.0,,,,,10.4,2009,,,094008,370,9.6,1276.7,,,CT
9,4008,2,G,4,2004-08-10,1.554,1.745,JRCP,38.0,,0.0,0.0,14.0,0.0,,,,,10.4,2004,2290.0,649.0,094008,416,9.5,1178.7,,,CT
