STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
12,4000,1,G,3,1992-06-26,1.607,1.5,JPCTB,0,0.0,0.3,0.6,0.0,0.0,,,,,8.3,1992,170.0,104.0,124000,0,21.1,1363.9,1974-11-01,FL
12,4000,1,G,3,1992-06-26,1.607,1.5,JPCTB,0,0.0,0.3,0.6,0.0,0.0,,,,,8.3,1992,170.0,104.0,124000,0,21.1,1363.9,1974-11-01,FL
12,4000,1,G,3,1992-06-26,1.607,1.5,JPCTB,0,0.0,0.3,0.6,0.0,0.0,,,,,8.3,1992,170.0,104.0,124000,0,21.1,1363.9,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.311,1.452,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.311,1.452,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.311,1.452,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.266,1.445,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.266,1.445,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.266,1.445,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.317,1.446,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.317,1.446,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.317,1.446,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.312,1.427,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.312,1.427,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.312,1.427,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.275,1.47,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.275,1.47,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,1,G,3,1994-05-20,1.275,1.47,JPCTB,,,,,,,,,,,8.3,1994,180.0,98.0,124000,0,22.0,1742.0,1974-11-01,FL
12,4000,2,G,3,1998-02-04,1.684,1.555,JPCTB,,,,,,,,,,,8.3,1998,,,124000,0,22.7,1184.6,,FL
12,4000,2,G,3,1998-02-04,1.687,1.567,JPCTB,,,,,,,,,,,8.3,1998,,,124000,0,22.7,1184.6,,FL
12,4000,2,G,3,1998-02-04,1.676,1.564,JPCTB,,,,,,,,,,,8.3,1998,,,124000,0,22.7,1184.6,,FL
12,4000,2,G,3,1998-02-04,1.682,1.563,JPCTB,,,,,,,,,,,8.3,1998,,,124000,0,22.7,1184.6,,FL
12,4000,2,G,3,1998-02-04,1.659,1.578,JPCTB,,,,,,,,,,,8.3,1998,,,124000,0,22.7,1184.6,,FL
12,4000,2,G,3,2000-09-13,1.574,1.595,JPCTB,,,,,,,,,,,8.3,2000,,,124000,0,21.4,1051.2,,FL
12,4000,2,G,3,2000-09-13,1.599,1.658,JPCTB,,,,,,,,,,,8.3,2000,,,124000,0,21.4,1051.2,,FL
12,4000,2,G,3,2000-09-13,1.697,1.646,JPCTB,,,,,,,,,,,8.3,2000,,,124000,0,21.4,1051.2,,FL
12,4000,2,G,3,2000-09-13,1.692,1.64,JPCTB,,,,,,,,,,,8.3,2000,,,124000,0,21.4,1051.2,,FL
12,4000,2,G,3,2000-09-13,1.587,1.623,JPCTB,,,,,,,,,,,8.3,2000,,,124000,0,21.4,1051.2,,FL
12,4000,2,G,3,2002-10-23,1.755,1.575,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.755,1.575,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.729,1.578,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.729,1.578,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.764,1.594,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.764,1.594,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.723,1.587,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.723,1.587,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.745,1.566,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2002-10-23,1.745,1.566,JPCTB,0,0.0,2.4,15.0,0.0,0.0,,,,,8.3,2002,360.0,,124000,0,21.9,1554.7,,FL
12,4000,2,G,3,2004-04-20,1.725,1.564,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.725,1.564,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.741,1.567,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.741,1.567,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.741,1.576,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.741,1.576,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.722,1.564,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.722,1.564,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.725,1.586,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-04-20,1.725,1.586,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.696,1.653,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.696,1.653,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.705,1.638,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.705,1.638,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.787,1.606,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.787,1.606,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.722,1.653,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.722,1.653,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.715,1.599,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2004-08-05,1.715,1.599,JPCTB,0,0.0,3.1,16.1,0.0,0.0,,,,,8.3,2004,420.0,,124000,0,21.5,1809.2,,FL
12,4000,2,G,3,2006-07-31,1.743,1.604,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.743,1.604,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.751,1.623,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.751,1.623,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.736,1.616,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.736,1.616,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.758,1.631,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.758,1.631,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.749,1.601,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2006-07-31,1.749,1.601,JPCTB,0,0.0,1.9,12.7,0.0,0.0,,,,,8.3,2006,290.0,,124000,0,21.8,931.1,,FL
12,4000,2,G,3,2009-04-30,1.933,1.896,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.933,1.896,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.933,1.896,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.899,1.904,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.899,1.904,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.899,1.904,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.962,1.835,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.962,1.835,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.962,1.835,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.993,1.844,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.993,1.844,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,1.993,1.844,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,2.542,2.421,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,2.542,2.421,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2009-04-30,2.542,2.421,JPCTB,0,0.0,2.6,3.6,0.0,0.0,,,,,8.3,2009,190.0,63.0,124000,0,21.9,1279.8,,FL
12,4000,2,G,3,2011-06-29,1.86,1.728,JPCTB,0,0.0,2.7,3.6,0.0,0.0,,,,,8.3,2011,,,124000,0,22.2,1206.6,,FL
12,4000,2,G,3,2011-06-29,1.838,1.793,JPCTB,0,0.0,2.7,3.6,0.0,0.0,,,,,8.3,2011,,,124000,0,22.2,1206.6,,FL
12,4000,2,G,3,2011-06-29,1.832,1.81,JPCTB,0,0.0,2.7,3.6,0.0,0.0,,,,,8.3,2011,,,124000,0,22.2,1206.6,,FL
12,4000,2,G,3,2011-06-29,1.841,1.801,JPCTB,0,0.0,2.7,3.6,0.0,0.0,,,,,8.3,2011,,,124000,0,22.2,1206.6,,FL
12,4000,2,G,3,2011-06-29,1.883,1.787,JPCTB,0,0.0,2.7,3.6,0.0,0.0,,,,,8.3,2011,,,124000,0,22.2,1206.6,,FL
12,4000,3,G,3,2016-05-22,0.547,0.677,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.547,0.677,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.719,0.695,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.719,0.695,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.637,0.661,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.637,0.661,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.761,0.704,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.761,0.704,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.71,0.727,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2016-05-22,0.71,0.727,JPCTB,,,,,,,,,,,8.3,2016,360.0,,124000,0,22.4,1175.9,,FL
12,4000,3,G,3,2013-09-11,0.653,0.698,JPCTB,0,0.0,0.1,3.6,0.0,15.7,,,,,8.3,2013,,,124000,0,21.9,1355.9,,FL
12,4000,3,G,3,2013-09-11,0.601,0.695,JPCTB,0,0.0,0.1,3.6,0.0,15.7,,,,,8.3,2013,,,124000,0,21.9,1355.9,,FL
12,4000,3,G,3,2013-09-11,0.671,0.713,JPCTB,0,0.0,0.1,3.6,0.0,15.7,,,,,8.3,2013,,,124000,0,21.9,1355.9,,FL
12,4000,3,G,3,2013-09-11,0.602,0.654,JPCTB,0,0.0,0.1,3.6,0.0,15.7,,,,,8.3,2013,,,124000,0,21.9,1355.9,,FL
12,4000,3,G,3,2013-09-11,0.734,0.701,JPCTB,0,0.0,0.1,3.6,0.0,15.7,,,,,8.3,2013,,,124000,0,21.9,1355.9,,FL
12,4000,3,G,3,2014-10-07,0.734,0.671,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.734,0.671,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.734,0.671,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.806,0.718,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.806,0.718,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.806,0.718,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.71,0.654,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.71,0.654,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.71,0.654,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.68,0.727,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.68,0.727,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.68,0.727,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.711,0.707,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.711,0.707,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2014-10-07,0.711,0.707,JPCTB,0,0.0,0.4,1.0,0.0,16.8,,,,,8.3,2014,270.0,82.0,124000,0,21.5,1508.6,,FL
12,4000,3,G,3,2021-06-03,0.751,0.812,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.751,0.812,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.751,0.812,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.727,0.779,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.727,0.779,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.727,0.779,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.728,0.78,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.728,0.78,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.728,0.78,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.74,0.807,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.74,0.807,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.74,0.807,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.773,0.808,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.773,0.808,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.773,0.808,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.69,0.748,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.69,0.748,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.69,0.748,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.654,0.731,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.654,0.731,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.654,0.731,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.64,0.695,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.64,0.695,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.64,0.695,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.67,0.688,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.67,0.688,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.67,0.688,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.717,0.73,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.717,0.73,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-03,0.717,0.73,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.659,0.699,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.659,0.699,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.659,0.699,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.636,0.741,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.636,0.741,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.636,0.741,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.651,0.704,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.651,0.704,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
12,4000,3,G,3,2021-06-04,0.651,0.704,JPCTB,0,0.0,1.5,0.4,0.0,0.0,,,,,8.3,2021,450.0,0.0,124000,0,22.6,1443.6,,FL
