STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,AGE_SOURCE,AGE_YR,SITE_FACTOR
13,1005,2,1997-10-15,G,1,ACUB,9.0,3.0,416.0,197.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1997,,,131005,3.0,17.5,1355.2,,GA,,1.0227,first_visit_proxy,7.24435318275154,2.897741273100616e-05
13,1005,2,1998-01-29,G,1,ACUB,11.0,3.0,513.0,402.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1998,,,131005,0.0,19.1,1073.5,,GA,,1.2972,first_visit_proxy,7.534565366187543,7.534565366187543e-06
20,1005,2,1998-04-21,G,1,ACUB,35.0,29.0,0.0,0.0,0.1,0.0,0.0,0.0,6.0,6.0,5.0,13.0,,1998,,,201005,132.0,14.9,1233.2,,KS,,3.3693,first_visit_proxy,7.759069130732375,0.001031956194387406
13,1005,2,1998-04-28,G,1,ACUB,11.0,3.0,513.0,402.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1998,,,131005,0.0,19.1,1073.5,,GA,,1.0222,first_visit_proxy,7.7782340862423,7.7782340862423e-06
16,1005,2,1998-05-18,G,1,ACUB,0.0,0.0,1822.0,0.0,0.0,0.0,,,5.0,3.0,5.0,4.2,,1998,80.0,18.0,161005,210.0,10.3,891.1,,ID,,2.3747,first_visit_proxy,7.832991101984942,0.0016527611225188228
13,1005,2,1998-08-05,G,1,ACUB,11.0,3.0,513.0,402.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1998,,,131005,0.0,19.1,1073.5,,GA,,1.1556,first_visit_proxy,8.049281314168377,8.049281314168377e-06
13,1005,2,1998-12-10,G,1,ACUB,12.0,3.0,641.0,111.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1998,,,131005,0.0,19.1,1073.5,,GA,,1.0431000000000001,first_visit_proxy,8.396988364134154,8.396988364134155e-06
20,1005,2,1999-03-24,G,1,ACUB,35.0,29.0,0.0,0.0,0.1,0.0,0.0,0.0,6.0,6.0,5.0,13.0,,1999,,,201005,99.0,14.5,1065.8,,KS,,3.4079,first_visit_proxy,8.681724845995893,0.0008681724845995894
13,1005,2,1999-05-20,G,1,ACUB,10.0,3.0,489.0,149.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.6,,1999,,,131005,5.0,18.6,1053.8,,GA,,1.0329,first_visit_proxy,8.837782340862423,5.302669404517454e-05
16,1005,2,1999-06-22,G,1,ACUB,1.0,1.0,1732.0,0.0,0.0,0.0,,,6.0,3.0,6.0,4.2,,1999,100.0,23.0,161005,315.0,9.5,519.1,,ID,,2.4798,first_visit_proxy,8.928131416837783,0.0028212895277207393
35,1005,2,2003-01-13,G,1,ACUB,0.0,0.0,0.0,0.0,0.1,0.0,244.0,0.0,19.0,17.0,19.0,8.7,,2003,,,351005,31.0,13.1,161.6,,NM,,0.6590999999999999,first_visit_proxy,12.490075290896646,0.0003996824093086927
35,1005,3,2005-03-17,G,1,ACUB,0.0,0.0,0.0,0.0,0.1,0.0,244.0,61.0,21.0,18.0,21.0,8.7,,2005,,,351005,57.0,12.4,357.2,,NM,,0.7485999999999999,first_visit_proxy,0.0,0.0
15,1006,1,1991-02-22,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.5,,1991,,,151006,0.0,24.2,674.3,1980-07-01,HI,,2.42,construction_date,10.64476386036961,1.064476386036961e-05
15,1006,1,1993-02-02,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.5,,1993,,19.0,151006,0.0,23.8,701.8,1980-07-01,HI,,2.332,construction_date,12.591375770020534,1.2591375770020533e-05
15,1006,1,1995-03-21,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.5,,1995,,54.0,151006,0.0,24.2,470.8,1980-07-01,HI,,2.662,construction_date,14.718685831622176,1.4718685831622176e-05
15,1006,1,1997-02-20,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.5,,1997,,,151006,0.0,24.2,936.0,1980-07-01,HI,,2.379,construction_date,16.640657084188913,1.6640657084188912e-05
15,1006,1,1999-04-06,G,1,ACUB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.5,,1999,,,151006,0.0,23.7,548.3,1980-07-01,HI,,2.4125,construction_date,18.76249144421629,1.8762491444216293e-05
15,1006,1,2001-09-05,G,1,ACUB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.5,,2001,,,151006,0.0,24.0,518.3,1980-07-01,HI,,2.3615000000000004,construction_date,21.180013689253936,2.1180013689253938e-05
15,1006,1,2003-03-13,G,1,ACUB,2.0,1.0,62.0,35.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.5,,2003,180.0,34.0,151006,0.0,24.4,700.4,1980-07-01,HI,,2.3179999999999996,construction_date,22.69678302532512,2.2696783025325122e-05
15,1006,1,2005-08-03,G,1,ACUB,54.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.5,,2005,,,151006,0.0,25.2,764.6,1980-07-01,HI,,2.425,construction_date,25.089664613278575,2.5089664613278576e-05
37,1006,2,1992-06-05,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,6.0,6.0,4.0,9.5,,1992,,,371006,3.0,15.3,1206.2,,NC,,0.7437,first_visit_proxy,0.3723477070499658,1.4893908281998632e-06
37,1006,2,1993-04-26,G,1,ACUB,0.0,0.0,121.0,0.0,0.0,0.0,,,6.0,6.0,4.0,9.5,,1993,,399.0,371006,13.0,15.6,1113.1,,NC,,0.7319000000000001,first_visit_proxy,1.2621492128678986,1.767008898015058e-05
37,1006,2,1994-09-20,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,4.0,2.0,9.5,,1994,,,371006,52.0,15.8,1091.8,,NC,,0.7461,first_visit_proxy,2.6639288158795345,0.00014118822724161533
53,1006,2,1998-05-13,G,1,ACUB,30.0,20.0,2197.0,547.0,0.0,0.0,,,11.0,8.0,11.0,3.8,,1998,,,531006,218.0,10.9,440.7,,WA,,1.6881999999999997,first_visit_proxy,6.308008213552362,0.001381453798767967
53,1006,2,1999-05-13,G,1,ACUB,30.0,20.0,2197.0,547.0,0.0,0.0,,,11.0,8.0,11.0,3.8,,1999,,,531006,61.0,10.0,272.6,,WA,,1.7942999999999998,first_visit_proxy,7.307323750855578,0.00045305407255304586
53,1006,2,2000-04-06,G,1,ACUB,34.0,25.0,2685.0,658.0,0.0,0.0,,,11.0,9.0,11.0,3.8,,2000,,,531006,240.0,9.6,231.7,,WA,,1.9993000000000003,first_visit_proxy,8.208076659822039,0.0019781464750171117
4,1006,3,1993-02-18,G,1,ACUB,3.0,1.0,270.0,80.0,16.2,0.0,0.0,0.0,8.0,8.0,8.0,8.7,,1993,,,41006,0.0,21.8,385.9,,AZ,,1.0796,first_visit_proxy,0.0,0.0
53,1006,3,2003-05-09,G,1,ACUB,39.0,21.0,2397.0,97.0,0.0,0.0,,,13.0,9.0,13.0,4.2,,2003,290.0,23.0,531006,177.0,10.5,238.9,,WA,,1.965,first_visit_proxy,10.217659137577002,0.0018187433264887063
53,1006,3,2005-06-28,G,1,ACUB,45.0,26.0,2810.0,0.0,0.0,0.0,,,14.0,10.0,14.0,4.2,,2005,320.0,26.0,531006,316.0,10.0,383.8,,WA,,1.8725,first_visit_proxy,12.355920602327172,0.003916826830937714
16,1007,1,1997-05-02,G,1,ACUB,40.0,40.0,1580.0,0.0,0.0,0.0,,,11.0,9.0,11.0,3.6,8.0,1997,100.0,45.0,161007,198.0,9.8,246.2,1972-06-01,ID,,1.409,construction_date,24.917180013689254,0.004958518822724162
56,1007,2,1990-07-22,G,1,ACUB,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,2.8,,1990,,,561007,529.0,7.7,265.1,,WY,,0.826,first_visit_proxy,0.0,0.0
56,1007,2,1990-10-22,G,1,ACUB,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,2.8,,1990,,,561007,529.0,7.7,265.1,,WY,,0.8282,first_visit_proxy,0.2518822724161533,0.00013349760438056125
56,1007,2,1991-09-23,G,1,ACUB,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,2.8,,1991,,,561007,414.0,7.6,329.3,,WY,,0.841125,first_visit_proxy,1.1718001368925393,0.0004862970568104038
56,1007,2,1993-10-05,G,1,ACUB,1.0,0.0,2886.0,139.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,2.8,,1993,,4.0,561007,629.0,6.2,281.6,,WY,,0.9097000000000002,first_visit_proxy,3.2060232717316905,0.002019794661190965
56,1007,2,1994-01-16,G,1,ACUB,1.0,0.0,2668.0,42.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,2.8,,1994,40.0,4.0,561007,400.0,8.4,249.9,,WY,,0.9113,first_visit_proxy,3.488021902806297,0.0013986967830253252
56,1007,2,1994-04-12,G,1,ACUB,0.0,0.0,2332.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,2.8,,1994,40.0,4.0,561007,400.0,8.4,249.9,,WY,,0.9276,first_visit_proxy,3.7234770704996576,0.0014931143052703626
56,1007,2,1994-07-22,G,1,ACUB,1.0,0.0,2737.0,59.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,2.8,,1994,40.0,4.0,561007,400.0,8.4,249.9,,WY,,0.942,first_visit_proxy,4.0,0.001604
56,1007,2,1994-11-09,G,1,ACUB,1.0,0.0,2737.0,59.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,2.8,,1994,40.0,4.0,561007,400.0,8.4,249.9,,WY,,0.9144,first_visit_proxy,4.301163586584531,0.0017247665982203968
56,1007,2,1995-02-18,G,1,ACUB,1.0,0.0,2533.0,69.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1995,40.0,6.0,561007,478.0,7.4,320.4,,WY,,1.2436,first_visit_proxy,4.577686516084873,0.0021927118412046545
56,1007,2,1995-05-15,G,1,ACUB,0.0,0.0,2567.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,2.8,,1995,40.0,6.0,561007,478.0,7.4,320.4,,WY,,0.9699,first_visit_proxy,4.813141683778234,0.0023054948665297737
56,1007,2,1995-10-13,G,1,ACUB,0.0,0.0,2494.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1995,40.0,6.0,561007,478.0,7.4,320.4,,WY,,0.9678000000000001,first_visit_proxy,5.2265571526351815,0.002503520876112252
56,1007,2,1996-12-11,G,1,ACUB,1.0,0.0,2668.0,24.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1996,30.0,7.0,561007,831.0,6.4,272.3,,WY,,1.1042999999999998,first_visit_proxy,6.3901437371663246,0.005316599589322382
56,1007,2,1997-03-05,G,1,ACUB,0.0,0.0,2921.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,2.8,,1997,30.0,5.0,561007,567.0,7.4,362.8,,WY,,1.1121,first_visit_proxy,6.620123203285421,0.003760229979466119
56,1007,2,1997-04-29,G,1,ACUB,0.0,0.0,2699.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1997,30.0,5.0,561007,567.0,7.4,362.8,,WY,,1.1705,first_visit_proxy,6.770704996577686,0.0038457604380561262
56,1007,2,1997-07-22,G,1,ACUB,1.0,0.0,2598.0,28.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1997,30.0,5.0,561007,567.0,7.4,362.8,,WY,,1.1602999999999999,first_visit_proxy,7.000684462696783,0.003976388774811773
56,1007,2,1997-10-12,G,1,ACUB,0.0,0.0,4760.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.8,,1997,30.0,5.0,561007,567.0,7.4,362.8,,WY,,1.1506,first_visit_proxy,7.225188227241615,0.004103906913073238
4,1007,3,1992-01-21,G,1,ACUB,1.0,1.0,790.0,0.0,0.0,0.0,,,24.0,15.0,24.0,6.6,,1992,,,41007,0.0,22.1,381.5,,AZ,,1.8234,first_visit_proxy,1.8288843258042438,1.8288843258042438e-06
56,1007,3,1998-08-01,G,1,ACUB,2.0,0.0,2848.0,492.0,0.0,0.0,,,7.0,7.0,6.0,3.0,,1998,30.0,,561007,419.0,8.3,270.7,,WY,,1.2835999999999999,first_visit_proxy,8.355920602327172,0.003509486652977412
56,1007,4,1999-10-08,G,1,ACUB,2.0,0.0,2456.0,402.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.5,,1999,30.0,10.0,561007,163.0,9.1,252.7,,WY,,1.1232,first_visit_proxy,0.0,0.0
56,1007,4,2001-10-17,G,1,ACUB,1.0,0.0,2623.0,139.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,3.5,,2001,40.0,9.0,561007,415.0,8.6,224.3,,WY,,0.9922000000000001,first_visit_proxy,2.026009582477755,0.0008428199863107462
56,1007,4,2003-10-19,G,1,ACUB,1.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,3.5,,2003,40.0,5.0,561007,437.0,8.3,203.7,,WY,,1.0939999999999999,first_visit_proxy,4.030116358658453,0.0017651909650924023
49,1008,1,1989-08-02,G,1,ACUB,10.0,2.0,5044.0,1372.0,0.0,0.0,,,16.0,16.0,11.0,9.1,,1989,,,491008,584.0,8.8,149.4,1976-08-01,UT,,1.5403,construction_date,13.00205338809035,0.007606201232032854
53,1008,1,1990-07-27,G,1,ACUB,1.0,0.0,4684.0,201.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,3.7,,1990,,,531008,289.0,9.0,484.5,1978-11-01,WA,,1.0729,construction_date,11.734428473648187,0.003402984257357974
53,1008,1,1990-11-28,G,1,ACUB,1.0,0.0,4684.0,201.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,3.7,,1990,,,531008,289.0,9.0,484.5,1978-11-01,WA,,1.1398,construction_date,12.073921971252567,0.0035014373716632445
15,1008,1,1991-02-27,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.4,,1991,,,151008,0.0,23.7,786.5,1984-05-01,HI,,1.807,construction_date,6.825462012320329,6.825462012320328e-06
29,1008,1,1991-03-08,G,1,ACUB,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,11.4,15.0,1991,,19.0,291008,90.0,15.0,798.7,1986-04-01,MO,,1.6018999999999999,construction_date,4.933607118412047,0.00044895824777549625
53,1008,1,1991-07-29,G,1,ACUB,1.0,0.0,4684.0,201.0,0.0,0.0,0.0,0.0,22.0,22.0,20.0,3.7,,1991,,,531008,190.0,8.7,379.7,1978-11-01,WA,,1.316,construction_date,12.739219712525667,0.0024331909650924027
29,1008,1,1992-02-16,G,1,ACUB,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,11.4,15.0,1992,170.0,26.0,291008,28.0,14.0,1505.2,1986-04-01,MO,,1.6343,construction_date,5.878165639972622,0.00017046680355920602
53,1008,1,1992-05-19,G,1,ACUB,1.0,0.0,4684.0,201.0,0.0,0.0,0.0,0.0,22.0,22.0,20.0,3.7,,1992,330.0,74.0,531008,210.0,9.8,375.9,1978-11-01,WA,,1.3680999999999999,construction_date,13.546885694729637,0.0028583928815879536
15,1008,1,1993-02-18,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.4,,1993,,,151008,0.0,23.4,738.1,1984-05-01,HI,,1.8745,construction_date,8.802190280629706,8.802190280629706e-06
29,1008,1,1993-03-05,G,1,ACUB,3.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,11.4,15.0,1993,190.0,23.0,291008,121.0,13.3,1514.5,1986-04-01,MO,,1.5869,construction_date,6.926762491444216,0.0008450650239561944
15,1008,1,1995-03-29,G,1,ACUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.4,,1995,320.0,116.0,151008,0.0,23.7,722.3,1984-05-01,HI,,1.805,construction_date,10.907597535934292,1.0907597535934292e-05
15,1008,1,1997-02-10,G,1,ACUB,6.0,4.0,527.0,97.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.4,,1997,,,151008,0.0,23.7,1132.5,1984-05-01,HI,,1.875,construction_date,12.780287474332649,1.278028747433265e-05
15,1008,1,1999-03-30,G,1,ACUB,21.0,19.0,603.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.4,,1999,,,151008,0.0,22.7,584.5,1984-05-01,HI,,1.9940000000000002,construction_date,14.910335386721425,1.4910335386721424e-05
15,1008,1,2001-09-11,G,1,ACUB,57.0,60.0,114.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.4,,2001,,,151008,0.0,23.2,822.0,1984-05-01,HI,,2.1029999999999998,construction_date,17.363449691991786,1.7363449691991787e-05
15,1008,1,2003-03-06,G,1,ACUB,54.0,57.0,1282.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.4,,2003,490.0,137.0,151008,0.0,22.9,501.5,1984-05-01,HI,,2.1689999999999996,construction_date,18.844626967830255,1.8844626967830254e-05
15,1008,1,2005-08-08,G,1,ACUB,54.0,65.0,1926.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.4,,2005,,,151008,0.0,22.8,1022.5,1984-05-01,HI,,2.614,construction_date,21.270362765229294,2.1270362765229295e-05
49,1008,2,1990-08-31,G,1,ACUB,0.0,0.0,2384.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.0,10.1,,1990,,,491008,439.0,9.6,246.4,,UT,,1.2913999999999999,first_visit_proxy,0.0,0.0
49,1008,2,1991-10-23,G,1,ACUB,0.0,0.0,2384.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,10.1,,1991,,,491008,335.0,8.9,238.2,,UT,,1.4212,first_visit_proxy,1.1444216290212184,0.00038452566735112936
49,1008,2,1997-11-13,G,1,ACUB,25.0,23.0,4514.0,786.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,10.1,,1997,,,491008,278.0,9.5,267.0,,UT,,1.8857,first_visit_proxy,7.2032854209445585,0.002009716632443532
49,1008,2,1998-12-01,G,1,ACUB,27.0,24.0,4999.0,610.0,0.0,0.0,0.0,0.0,15.0,15.0,14.0,10.1,,1998,,,491008,231.0,9.5,296.7,,UT,,2.2518000000000002,first_visit_proxy,8.251882272416154,0.0019144366872005476
49,1008,2,1999-07-14,G,1,ACUB,27.0,24.0,4999.0,610.0,0.0,0.0,0.0,0.0,15.0,15.0,14.0,10.1,,1999,,,491008,126.0,10.0,226.6,,UT,,2.3145,first_visit_proxy,8.867898699520875,0.0011262231348391513
29,1008,2,2000-01-16,G,1,ACUB,34.0,18.0,994.0,277.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,11.4,,2000,330.0,,291008,203.0,14.3,1009.8,,MO,,1.6213000000000002,first_visit_proxy,9.377138945927447,0.001912936344969199
16,1009,1,1991-08-14,G,1,ACUB,1.0,0.0,2037.0,0.0,0.0,0.0,,,10.0,10.0,10.0,10.6,,1991,,405.0,161009,286.0,8.9,265.7,1974-10-01,ID,,1.5606,construction_date,16.867898699520875,0.004841086926762491
23,1009,1,1992-08-30,G,1,ACUB,46.0,29.0,312.0,0.0,0.0,0.0,0.0,556.6,9.0,9.0,5.0,5.7,,1992,,,231009,506.0,6.9,970.4,1970-09-01,ME,,0.9826,construction_date,21.9958932238193,0.011151917864476385
23,1009,1,1993-05-13,G,1,ACUB,46.0,29.0,312.0,0.0,0.0,0.0,0.0,556.6,9.0,9.0,5.0,5.7,,1993,,,231009,631.0,7.2,1203.9,1970-09-01,ME,,0.9465999999999999,construction_date,22.69678302532512,0.014344366872005477
20,1009,1,1994-05-12,G,1,ACUB,4.0,1.0,1393.0,457.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,11.1,23.0,1994,160.0,19.0,201009,132.0,14.5,435.0,1985-01-01,KS,,1.9723,construction_date,9.357973990417522,0.0012446105407255305
20,1009,1,1995-02-19,G,1,ACUB,4.0,1.0,1393.0,457.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,11.1,23.0,1995,,38.0,201009,176.0,13.7,765.0,1985-01-01,KS,,2.0229999999999997,construction_date,10.132785763175907,0.0017935030800821355
16,1009,2,1997-09-23,G,1,ACUB,1.0,0.0,2072.0,0.0,0.0,0.0,,,5.0,3.0,5.0,11.2,,1997,,479.0,161009,230.0,9.3,254.8,,ID,,1.2754,first_visit_proxy,4.914442162902122,0.0011352361396303901
16,1009,2,1998-06-15,G,1,ACUB,1.0,0.0,2072.0,0.0,0.0,0.0,,,5.0,3.0,5.0,11.2,,1998,,435.0,161009,181.0,9.6,384.7,,ID,,1.341,first_visit_proxy,5.639972621492129,0.0010264750171115674
16,1009,2,1999-08-19,G,1,ACUB,1.0,0.0,1985.0,0.0,0.0,0.0,,,5.0,4.0,5.0,11.2,,1999,,471.0,161009,180.0,8.9,266.8,,ID,,1.4167999999999998,first_visit_proxy,6.8172484599589325,0.0012339219712525669
20,1010,1,1990-04-14,G,1,ACUB,1.0,0.0,73.0,0.0,0.0,0.0,2.9,556.0,11.0,9.0,11.0,8.8,21.0,1990,,,201010,192.0,13.6,532.1,1980-09-01,KS,,1.3117,construction_date,9.61533196440794,0.0018557590691307324
20,1010,1,1990-05-02,G,1,ACUB,1.0,0.0,73.0,0.0,0.0,0.0,2.9,556.0,11.0,9.0,11.0,8.8,21.0,1990,,,201010,192.0,13.6,532.1,1980-09-01,KS,,1.3908,construction_date,9.664613278576317,0.0018652703627652291
16,1010,1,1990-07-20,G,1,ACUB,0.0,0.0,2269.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.9,,1990,,,161010,654.0,7.2,217.2,1969-10-01,ID,,1.3378,construction_date,20.799452429842574,0.013623641341546887
16,1010,1,1990-10-05,G,1,ACUB,0.0,0.0,2269.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.9,,1990,,,161010,654.0,7.2,217.2,1969-10-01,ID,,1.335,construction_date,21.010266940451746,0.013761724845995894
26,1010,1,1991-01-04,G,1,ACUB,2.0,0.0,1930.0,485.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,2.2,,1991,,,261010,423.0,9.5,844.6,1975-07-01,MI,,2.1832000000000003,construction_date,15.512662559890487,0.006577368925393567
20,1010,1,1991-04-04,G,1,ACUB,2.0,1.0,218.0,0.0,0.0,0.0,3.6,546.3,11.0,9.0,11.0,8.8,21.0,1991,,,201010,147.0,13.9,403.8,1980-09-01,KS,,1.3213000000000001,construction_date,10.587268993839835,0.0015669158110882956
26,1010,1,1991-06-27,G,1,ACUB,2.0,0.0,1930.0,485.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,2.2,,1991,,,261010,423.0,9.5,844.6,1975-07-01,MI,,1.3565,construction_date,15.989048596851472,0.006779356605065024
16,1010,1,1991-09-20,G,1,ACUB,1.0,0.0,2342.0,31.0,0.0,0.0,,,3.0,2.0,3.0,10.9,,1991,,123.0,161010,641.0,6.8,308.0,1969-10-01,ID,,1.3829,construction_date,21.968514715947983,0.014103786447638603
20,1010,1,1992-04-18,G,1,ACUB,2.0,1.0,218.0,0.0,0.0,0.0,3.6,546.3,12.0,7.0,12.0,8.8,21.0,1992,,,201010,130.0,12.7,641.2,1980-09-01,KS,,1.3599,construction_date,11.627652292950033,0.0015232224503764543
26,1010,1,1992-09-24,G,1,ACUB,2.0,0.0,2352.0,485.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,2.2,,1992,,,261010,333.0,8.1,891.3,1975-07-01,MI,,1.2734999999999999,construction_date,17.234770704996578,0.005756413415468857
20,1010,1,1993-03-12,G,1,ACUB,1.0,0.0,197.0,0.0,0.0,0.0,5.8,564.3,12.0,9.0,12.0,8.8,21.0,1993,,,201010,273.0,11.6,705.9,1980-09-01,KS,,1.3397999999999999,construction_date,12.525667351129364,0.0034320328542094456
29,1010,1,1993-03-15,G,1,ACUB,1.0,0.0,3083.0,52.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,13.8,67.0,1993,3180.0,819.0,291010,157.0,12.4,1497.9,1980-08-01,MO,,1.5178999999999998,construction_date,12.618754277891854,0.001993763175906913
16,1010,1,1993-12-04,G,1,ACUB,1.0,0.0,2484.0,31.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1993,,432.0,161010,886.0,5.0,413.6,1969-10-01,ID,,1.4738,construction_date,24.175222450376456,0.021443422313483916
26,1010,1,1993-12-09,G,1,ACUB,0.0,0.0,2536.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,2.2,,1993,,77.0,261010,517.0,7.9,797.3,1975-07-01,MI,,1.4405000000000001,construction_date,18.442162902121833,0.009553040383299108
16,1010,1,1994-01-14,G,1,ACUB,1.0,0.0,2484.0,31.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1994,,250.0,161010,504.0,7.7,288.1,1969-10-01,ID,,1.4702,construction_date,24.28747433264887,0.012265174537987679
16,1010,1,1994-03-31,G,1,ACUB,2.0,1.0,2425.0,62.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1994,,250.0,161010,504.0,7.7,288.1,1969-10-01,ID,,1.5051,construction_date,24.49555099247091,0.01237025325119781
26,1010,1,1994-07-06,G,1,ACUB,0.0,0.0,3769.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,2.2,,1994,,55.0,261010,689.0,8.0,928.5,1975-07-01,MI,,1.4573,construction_date,19.014373716632445,0.013119917864476386
16,1010,1,1994-07-11,G,1,ACUB,2.0,1.0,2477.0,52.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1994,,250.0,161010,504.0,7.7,288.1,1969-10-01,ID,,1.5453,construction_date,24.774811772758383,0.012511279945242983
16,1010,1,1994-09-13,G,1,ACUB,2.0,1.0,2477.0,52.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1994,,250.0,161010,504.0,7.7,288.1,1969-10-01,ID,,1.5437,construction_date,24.95003422313484,0.012599767282683094
16,1010,1,1995-02-16,G,1,ACUB,4.0,0.0,2595.0,738.0,0.0,0.0,,,3.0,3.0,2.0,10.9,,1995,,,161010,368.0,7.3,458.1,1969-10-01,ID,,1.5414999999999999,construction_date,25.377138945927445,0.009364164271047228
16,1010,1,1995-05-17,G,1,ACUB,3.0,0.0,2609.0,683.0,0.0,0.0,,,4.0,4.0,2.0,10.9,,1995,,,161010,368.0,7.3,458.1,1969-10-01,ID,,1.6616,construction_date,25.623545516769337,0.009455088295687884
