STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,PREV_IRI,YEARS_SINCE_PREV,AGE_SOURCE,AGE_YR
17,5151,1,1990-04-08,G,5,CRCP,,,,,,58.6,16.0,0.0,6.0,0.0,8.5,6.0,1990,,,175151,257.0,11.2,1403.9,1966-09-01,,IL,,2.3733,,,construction_date,23.600273785078713
48,5154,2,1991-04-09,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,,1991,,,485154,0.0,20.5,1224.8,,87.775,TX,,1.5416,,,first_visit_proxy,0.0
48,5154,2,1993-06-09,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,,1993,,,485154,0.0,19.9,977.1,,,TX,,1.5398749999999999,1.5416,2.1683778234086244,first_visit_proxy,2.1683778234086244
48,5154,2,1995-01-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,,1995,,,485154,0.0,20.6,874.0,,,TX,,1.6487000000000003,1.5398749999999999,1.6427104722792607,first_visit_proxy,3.811088295687885
48,5154,2,1998-03-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,,1998,,1317.0,485154,5.0,21.5,1196.5,,89.17916666666666,TX,,1.5271000000000001,1.6487000000000003,3.162217659137577,first_visit_proxy,6.973305954825462
48,5154,3,2001-06-07,G,5,CRCP,,,,,,6.7,1.0,0.0,0.0,0.0,8.2,,2001,2410.0,2411.0,485154,0.0,20.1,1008.4,,88.43125,TX,,1.5801,,,first_visit_proxy,0.0
48,5274,1,1991-10-17,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,18.0,1991,,,485274,4.0,18.3,1437.7,1973-03-01,,TX,,1.7162,1.5948,1.6098562628336757,construction_date,18.628336755646817
48,5274,1,1993-04-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,18.0,1993,,,485274,3.0,17.9,950.0,1973-03-01,90.20416666666668,TX,,1.6253,1.7162,1.5085557837097878,construction_date,20.136892539356605
48,5274,2,1998-05-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1998,,,485274,9.0,20.0,974.1,,88.77083333333333,TX,,1.624,,,first_visit_proxy,0.0
48,5278,1,1990-10-19,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,6.2,8.0,1990,,,485278,16.0,18.1,354.2,1975-06-01,,TX,,1.6968,,,construction_date,15.383983572895277
48,5278,1,1991-11-24,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,6.2,8.0,1991,,,485278,3.0,17.4,589.1,1975-06-01,,TX,,1.6648,1.6968,1.0978781656399725,construction_date,16.48186173853525
48,5278,1,1993-05-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,6.2,8.0,1993,,,485278,11.0,17.3,403.1,1975-06-01,,TX,,1.6598,1.6648,1.4702258726899384,construction_date,17.95208761122519
48,5278,1,1994-11-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,6.2,8.0,1994,,,485278,7.0,18.4,269.0,1975-06-01,82.45625,TX,,1.6661000000000001,1.6598,1.5085557837097878,construction_date,19.460643394934976
48,5278,1,1998-06-02,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,6.2,8.0,1998,,,485278,15.0,19.2,135.2,1975-06-01,,TX,,1.7600000000000002,1.6661000000000001,3.542778918548939,construction_date,23.003422313483917
48,5278,2,2003-02-24,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,6.2,,2003,,,485278,9.0,18.6,281.3,,,TX,,1.6187999999999998,1.6634,2.349075975359343,first_visit_proxy,2.349075975359343
48,5278,2,2005-03-08,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,6.2,,2005,240.0,64.0,485278,11.0,17.9,359.2,,82.48464912280701,TX,,1.6421,1.6187999999999998,2.0342231348391513,first_visit_proxy,4.383299110198494
48,5278,2,2010-04-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,6.2,,2010,110.0,,485278,5.0,18.0,410.2,,,TX,,1.6901,1.6421,5.117043121149897,first_visit_proxy,9.500342231348391
48,5278,2,2012-04-02,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,6.2,,2012,,,485278,1.0,19.7,398.8,,82.56388888888888,TX,,1.6036000000000001,1.6901,1.9520876112251881,first_visit_proxy,11.45242984257358
48,5278,2,2016-04-19,G,5,CRCP,,,,,,0.0,1.0,0.0,3.0,0.0,6.2,,2016,140.0,,485278,8.0,19.3,383.7,,84.37708333333333,TX,,1.7033,1.6911,2.642026009582478,first_visit_proxy,15.498973305954825
48,5278,2,2020-12-15,G,5,CRCP,,,,,,0.0,1.0,32.0,3.0,0.0,6.2,,2020,230.0,,485278,10.0,19.2,197.6,,,TX,,1.6753,1.7033,4.657084188911704,first_visit_proxy,20.15605749486653
48,5283,1,1991-10-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,1991,,,485283,1.0,18.7,1375.0,1987-11-01,,TX,,1.1678000000000002,1.1422,1.6098562628336757,construction_date,3.9616700889801506
48,5283,1,1993-04-15,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,1993,,,485283,2.0,18.2,893.8,1987-11-01,88.84791666666666,TX,,1.1503,1.1678000000000002,1.4921286789869952,construction_date,5.453798767967146
48,5283,1,1998-06-17,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,1998,,530.0,485283,10.0,20.1,915.5,1987-11-01,89.10745614035088,TX,,1.3551,1.178,3.5263518138261465,construction_date,10.625598904859686
48,5283,1,2002-07-25,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2002,,,485283,9.0,18.5,1125.4,1987-11-01,88.98541666666667,TX,,1.4708999999999999,1.2986999999999997,1.7248459958932238,construction_date,14.729637234770705
48,5283,1,2002-09-11,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2002,,,485283,9.0,18.5,1125.4,1987-11-01,88.98541666666667,TX,,1.4372,1.4708999999999999,0.13141683778234087,construction_date,14.861054072553046
48,5283,1,2010-05-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2010,980.0,,485283,17.0,19.3,842.7,1987-11-01,,TX,,1.6809999999999998,1.5111,4.952772073921971,construction_date,22.49965776865161
48,5283,1,2013-10-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2013,,,485283,14.0,18.6,798.1,1987-11-01,,TX,,1.7381,1.6809999999999998,3.4195756331279945,construction_date,25.919233401779604
48,5283,1,2014-08-26,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2014,,,485283,30.0,18.4,556.7,1987-11-01,,TX,,1.765,1.7381,0.8980150581793293,construction_date,26.817248459958932
48,5283,1,2020-12-09,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,23.0,2020,,,485283,0.0,19.3,1161.7,1987-11-01,,TX,,1.8685000000000003,1.8389,3.6632443531827517,construction_date,33.106091718001366
48,5284,1,1991-10-22,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,1991,,,485284,1.0,18.6,1342.5,1987-10-01,,TX,,2.189,1.9526,1.620807665982204,construction_date,4.057494866529774
48,5284,1,1993-04-15,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,1993,,,485284,3.0,18.1,883.9,1987-10-01,92.23958333333331,TX,,1.9657,2.189,1.4811772758384667,construction_date,5.538672142368241
48,5284,1,1998-06-17,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,1998,,162.0,485284,10.0,20.1,894.7,1987-10-01,90.0811403508772,TX,,2.3211000000000004,2.4187000000000003,3.5263518138261465,construction_date,10.710472279260781
48,5284,1,2003-03-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,2003,,131.0,485284,12.0,18.7,672.4,1987-10-01,91.27083333333331,TX,,2.4539999999999997,2.3104999999999998,2.3764544832306638,construction_date,15.46611909650924
48,5284,1,2003-06-11,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,2003,,131.0,485284,12.0,18.7,672.4,1987-10-01,91.27083333333331,TX,,2.415,2.4539999999999997,0.2272416153319644,construction_date,15.693360711841205
48,5284,1,2010-05-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.2,,2010,460.0,,485284,17.0,19.1,876.1,1987-10-01,,TX,,2.5315,2.415,6.891170431211499,construction_date,22.584531143052704
48,5284,1,2013-10-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,7.7,11.2,,2013,,,485284,15.0,18.5,810.0,1987-10-01,,TX,,2.4313,2.5315,3.4195756331279945,construction_date,26.0041067761807
48,5284,1,2014-08-26,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,7.7,11.2,,2014,,,485284,37.0,18.3,559.9,1987-10-01,,TX,,2.4295,2.4313,0.8980150581793293,construction_date,26.902121834360027
48,5284,1,2020-12-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,8.7,11.2,,2020,910.0,,485284,0.0,19.3,1169.6,1987-10-01,,TX,,2.4872,2.6215,3.671457905544148,construction_date,33.19917864476386
48,5287,1,1991-10-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1991,,,485287,1.0,18.7,1253.8,1973-08-01,,TX,,1.9258,1.8725999999999998,1.6125941136208077,construction_date,18.21218343600274
48,5287,1,1993-04-15,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1993,,,485287,5.0,18.3,902.6,1973-08-01,,TX,,1.8776,1.9258,1.4921286789869952,construction_date,19.704312114989733
48,5301,1,1991-10-17,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,10.2,14.0,1991,,,485301,3.0,18.1,1374.3,1982-02-01,,TX,,1.6911,1.6033000000000002,1.6098562628336757,construction_date,9.705681040383299
48,5301,1,1993-04-13,G,5,CRCP,,,,,,0.0,,0.0,0.0,0.0,10.2,14.0,1993,,,485301,5.0,17.8,881.2,1982-02-01,89.99375,TX,,1.6244,1.6911,1.4893908281998631,construction_date,11.195071868583161
48,5301,2,2003-03-21,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.8,10.2,,2003,,,485301,13.0,18.7,650.4,,89.06666666666666,TX,,1.5872,1.5219,2.3819301848049284,first_visit_proxy,2.3819301848049284
48,5301,2,2010-05-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.2,,2010,,,485301,12.0,19.6,1085.0,,,TX,,1.652,1.6698999999999997,6.888432580424367,first_visit_proxy,9.494866529774127
48,5301,2,2013-10-03,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.3,10.2,,2013,,,485301,9.0,19.3,795.1,,,TX,,1.6812,1.652,3.4250513347022586,first_visit_proxy,12.919917864476385
48,5301,2,2014-08-14,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.3,10.2,,2014,,,485301,20.0,19.3,483.6,,,TX,,1.7043,1.6812,0.8624229979466119,first_visit_proxy,13.782340862422998
48,5301,3,2020-12-09,G,5,CRCP,,,,,,10.2,2.0,0.0,0.0,1.5,10.2,,2020,,,485301,0.0,20.2,845.9,,,TX,,1.0565,,,first_visit_proxy,0.0
48,5310,1,1990-09-27,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,1990,,,485310,37.0,18.4,1198.1,1987-07-01,,TX,,1.9460000000000002,,,construction_date,3.241615331964408
48,5310,1,1991-10-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,1991,,,485310,2.0,18.2,1145.9,1987-07-01,,TX,,2.098,1.9460000000000002,1.056810403832991,construction_date,4.298425735797399
48,5310,1,1993-04-22,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,1993,,,485310,7.0,17.6,969.1,1987-07-01,90.72083333333332,TX,,1.9224,2.098,1.51129363449692,construction_date,5.809719370294319
48,5310,1,1998-01-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,1998,,747.0,485310,16.0,19.3,777.4,1987-07-01,,TX,,1.8462,1.9969000000000001,3.1074606433949348,construction_date,10.54072553045859
48,5310,1,1999-10-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,1999,,898.0,485310,6.0,19.2,595.5,1987-07-01,88.95614035087719,TX,,2.0855,1.8462,1.7467488021902806,construction_date,12.28747433264887
48,5310,1,2001-09-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,2001,,826.0,485310,10.0,18.1,864.7,1987-07-01,90.37291666666668,TX,,2.0446,2.0855,1.9356605065023955,construction_date,14.223134839151266
48,5310,1,2010-04-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,2010,,,485310,33.0,17.8,1049.1,1987-07-01,,TX,,2.068,2.0874,6.562628336755647,construction_date,22.830937713894592
48,5310,1,2013-10-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,2013,,,485310,30.0,16.9,796.5,1987-07-01,,TX,,2.1364,2.068,3.4250513347022586,construction_date,26.255989048596852
48,5310,1,2014-08-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,2014,,,485310,74.0,16.8,775.6,1987-07-01,,TX,,2.151,2.1364,0.865160848733744,construction_date,27.121149897330596
48,5310,1,2020-12-10,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.6,16.0,2020,1490.0,,485310,3.0,19.1,1148.7,1987-07-01,,TX,,2.2045000000000003,2.1149,5.234770704996578,construction_date,33.445585215605746
48,5317,2,1993-04-16,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,1993,,,485317,4.0,17.8,978.2,,92.58333333333331,TX,,2.2686,2.2556000000000003,1.4976043805612593,first_visit_proxy,1.4976043805612593
48,5317,2,2003-03-21,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,2003,,702.0,485317,13.0,18.6,770.1,,92.11875,TX,,2.5234,2.5519,1.9548254620123204,first_visit_proxy,11.425051334702259
48,5317,2,2010-05-01,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,2010,1210.0,,485317,21.0,18.7,928.5,,,TX,,2.7614,2.5853,4.952772073921971,first_visit_proxy,18.537987679671456
48,5317,2,2013-10-04,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,2013,,,485317,13.0,18.3,840.5,,,TX,,2.8889,2.7614,3.4277891854893907,first_visit_proxy,21.965776865160848
48,5317,2,2014-08-25,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,2014,1680.0,,485317,26.0,18.4,534.3,,,TX,,2.9378,2.8889,0.8898015058179329,first_visit_proxy,22.855578370978783
48,5317,4,2021-04-02,G,5,CRCP,,,,,,88.2,16.0,0.0,0.0,0.8,8.0,,2021,1660.0,,485317,48.0,19.9,805.6,,,TX,,3.1384,,,first_visit_proxy,0.0
48,5323,1,1990-10-29,G,5,CRCP,,,,,,0.0,2.0,0.0,17.0,0.0,8.3,9.0,1990,,,485323,115.0,14.5,496.6,1980-09-01,,TX,,1.7826999999999997,,,construction_date,10.157426420260096
48,5323,1,1991-11-13,G,5,CRCP,,,,,,0.0,2.0,0.0,17.0,0.0,8.3,9.0,1991,,,485323,72.0,14.2,624.2,1980-09-01,,TX,,1.7838,1.7826999999999997,1.0403832991101984,construction_date,11.197809719370294
48,5323,1,1993-05-07,G,5,CRCP,,,,,,0.0,3.0,0.0,22.0,0.0,8.3,9.0,1993,,,485323,121.0,13.2,522.0,1980-09-01,,TX,,1.7348,1.7838,1.4811772758384667,construction_date,12.678986995208762
48,5323,5,2001-09-19,G,5,CRCP,,,,,,49.9,19.0,0.0,55.0,0.5,8.3,,2001,,,485323,76.0,14.8,553.5,,92.38958333333332,TX,,2.1273,,,first_visit_proxy,0.0
48,5328,1,1990-11-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1990,,,485328,48.0,18.0,1183.1,1975-09-01,,TX,,1.6696000000000002,,,construction_date,15.16769336071184
48,5328,1,1991-03-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1991,,,485328,5.0,18.0,988.6,1975-09-01,,TX,,1.6332999999999998,1.6696000000000002,0.32854209445585214,construction_date,15.496235455167694
48,5328,1,1993-04-21,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1993,,,485328,27.0,16.3,821.2,1975-09-01,92.27916666666668,TX,,1.5892,1.6332999999999998,2.1409993155373033,construction_date,17.637234770704996
48,5328,1,1998-01-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1998,,998.0,485328,30.0,18.1,651.0,1975-09-01,,TX,,1.5433,1.6300000000000001,3.1129363449691994,construction_date,22.376454483230663
48,5328,1,2001-09-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.4,8.0,,2001,,,485328,22.0,17.1,776.1,1975-09-01,90.55208333333331,TX,,1.6009999999999998,1.6262,1.9301848049281314,construction_date,26.053388090349078
48,5328,1,2003-10-07,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2003,,,485328,38.0,16.9,555.3,1975-09-01,91.77916666666668,TX,,1.6265,1.6009999999999998,2.0451745379876796,construction_date,28.098562628336754
48,5328,1,2005-03-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2005,1710.0,870.0,485328,35.0,17.1,528.3,1975-09-01,91.45,TX,,1.5894,1.6265,1.3990417522245038,construction_date,29.49760438056126
48,5328,1,2010-04-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2010,,,485328,43.0,17.3,942.0,1975-09-01,,TX,,1.6326999999999998,1.5894,5.163586584531143,construction_date,34.6611909650924
48,5328,1,2013-10-22,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2013,,,485328,38.0,16.8,849.2,1975-09-01,,TX,,1.6258,1.6326999999999998,3.479808350444901,construction_date,38.1409993155373
48,5328,1,2014-08-27,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2014,1820.0,,485328,89.0,16.8,700.1,1975-09-01,,TX,,1.6539000000000001,1.6258,0.8459958932238193,construction_date,38.98699520876112
48,5328,1,2015-09-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2015,,,485328,44.0,17.5,1649.6,1975-09-01,92.18958333333332,TX,,1.638,1.6539000000000001,1.054072553045859,construction_date,40.04106776180698
48,5328,1,2020-12-11,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,2020,2140.0,,485328,3.0,17.7,964.1,1975-09-01,,TX,,1.6440000000000001,1.638,5.23750855578371,construction_date,45.27857631759069
48,5334,1,1991-11-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1991,,,485334,86.0,14.9,935.7,1970-04-01,,TX,,1.1602999999999999,1.11,1.0321697467488022,construction_date,21.61533196440794
48,5334,1,1993-05-06,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1993,,,485334,118.0,13.9,584.8,1970-04-01,,TX,,1.0693,1.1602999999999999,1.4811772758384667,construction_date,23.096509240246405
48,5334,1,1995-01-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,,1995,,,485334,86.0,14.6,900.0,1970-04-01,89.18541666666667,TX,,1.1007,1.0693,1.6865160848733745,construction_date,24.78302532511978
48,5335,1,1990-10-29,G,5,CRCP,,,,,,0.0,1.0,0.0,8.0,0.0,9.3,9.0,1990,,,485335,112.0,14.6,519.8,1980-09-01,,TX,,2.0299,,,construction_date,10.157426420260096
48,5335,1,1991-11-12,G,5,CRCP,,,,,,0.0,1.0,0.0,8.0,0.0,9.3,9.0,1991,,,485335,69.0,14.3,631.6,1980-09-01,,TX,,2.0858,2.0299,1.0376454483230664,construction_date,11.195071868583161
48,5335,1,1993-05-07,G,5,CRCP,,,,,,0.0,1.0,0.0,8.0,0.0,9.3,9.0,1993,,,485335,116.0,13.3,518.2,1980-09-01,,TX,,2.0016,2.0858,1.483915126625599,construction_date,12.678986995208762
48,5335,1,1994-11-22,G,5,CRCP,,,,,,0.0,1.0,0.0,8.0,0.0,9.3,9.0,1994,,,485335,64.0,14.7,460.7,1980-09-01,91.41041666666666,TX,,2.0134,2.0016,1.5441478439425051,construction_date,14.223134839151266
48,5335,1,1999-11-09,G,5,CRCP,,,,,,0.0,1.0,0.0,10.0,0.0,9.3,9.0,1999,,2479.0,485335,33.0,14.7,630.4,1980-09-01,90.55208333333331,TX,,1.9327999999999999,1.9695999999999998,1.434633812457221,construction_date,19.186858316221766
48,5335,2,2001-09-19,G,5,CRCP,,,,,,0.0,1.0,0.0,10.0,0.0,9.3,,2001,,2626.0,485335,72.0,15.0,575.0,,92.54166666666669,TX,,2.0055,,,first_visit_proxy,0.0
48,5335,2,2010-04-29,G,5,CRCP,,,,,,0.0,2.0,0.0,11.0,0.0,9.3,,2010,2740.0,,485335,94.0,14.6,634.5,,,TX,,1.9452000000000003,2.2722,6.1492128678987,first_visit_proxy,8.607802874743326
48,5335,2,2012-01-24,G,5,CRCP,,,,,,0.0,1.0,0.0,10.0,0.0,9.3,,2012,,,485335,60.0,15.8,407.7,,91.05,TX,,1.9469999999999998,1.9452000000000003,1.7385352498288844,first_visit_proxy,10.346338124572211
48,5336,1,1990-10-26,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1990,,,485336,135.0,13.4,407.8,1986-12-01,,TX,,1.4052,,,construction_date,3.9014373716632442
48,5336,1,1991-02-21,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1991,590.0,363.0,485336,73.0,13.6,502.2,1986-12-01,,TX,,1.4677,1.4052,0.32306639288158795,construction_date,4.224503764544832
48,5336,1,1993-05-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1993,660.0,459.0,485336,71.0,14.5,576.8,1986-12-01,,TX,,1.4557,1.4677,2.220396988364134,construction_date,6.444900752908967
48,5336,1,1994-11-21,G,5,CRCP,,,,,,0.0,1.0,0.0,1.0,0.0,9.0,12.0,1994,650.0,301.0,485336,38.0,15.6,506.3,1986-12-01,89.90416666666667,TX,,1.4348999999999998,1.4557,1.5277207392197125,construction_date,7.972621492128679
48,5336,1,2003-02-26,G,5,CRCP,,,,,,0.0,5.0,0.0,12.0,0.0,9.0,12.0,2003,,,485336,24.0,15.9,364.1,1986-12-01,90.07083333333334,TX,,1.3801999999999999,1.3365,2.0533880903490758,construction_date,16.238193018480494
48,5336,1,2010-04-29,G,5,CRCP,,,,,,0.0,30.0,0.0,92.0,0.0,9.0,12.0,2010,,,485336,103.0,14.2,567.1,1986-12-01,,TX,,1.4093,1.439,5.117043121149897,construction_date,23.408624229979466
48,5336,1,2012-04-03,G,5,CRCP,,,,,,0.0,24.0,275.0,80.0,0.0,9.0,12.0,2012,,,485336,67.0,15.7,393.7,1986-12-01,89.07291666666667,TX,,1.3548,1.4093,1.9301848049281314,construction_date,25.338809034907598
48,5336,1,2013-10-23,G,5,CRCP,,,,,,0.0,22.0,412.0,74.0,0.0,9.0,12.0,2013,,,485336,128.0,14.2,382.2,1986-12-01,,TX,,1.5453,1.3548,1.5550992470910336,construction_date,26.89390828199863
48,5336,1,2015-04-30,G,5,CRCP,,,,,,0.0,22.0,412.0,74.0,0.0,9.0,12.0,2015,,,485336,152.0,14.6,732.2,1986-12-01,,TX,,1.4769999999999999,1.5453,1.516769336071184,construction_date,28.410677618069816
48,5336,1,2020-12-14,G,5,CRCP,,,,,,0.0,32.0,1457.0,138.0,0.0,9.0,12.0,2020,780.0,,485336,60.0,14.7,207.5,1986-12-01,,TX,,1.4201000000000001,1.4769999999999999,5.626283367556468,construction_date,34.03696098562629
26,5363,1,1992-09-21,G,5,CRCP,,,,,,0.0,10.0,21.0,21.0,1.9,10.0,,1992,,575.0,265363,227.0,9.4,952.9,1976-11-01,92.20625,MI,,1.8047,1.8356000000000001,1.1471594798083504,construction_date,15.887748117727584
26,5363,1,1993-04-22,G,5,CRCP,,,,,,0.0,10.0,21.0,21.0,1.9,10.0,,1993,1700.0,970.0,265363,352.0,9.9,795.3,1976-11-01,92.20625,MI,,1.8291,1.8047,0.5831622176591376,construction_date,16.470910335386723
26,5363,3,1997-04-13,G,5,CRCP,,,,,,0.0,15.0,158.0,25.0,2.0,10.0,,1997,,1240.0,265363,318.0,9.3,869.0,,92.02083333333331,MI,,2.316,,,first_visit_proxy,0.0
5,5803,1,1990-11-19,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,6.0,1990,,,55803,26.0,17.9,1681.7,1973-05-01,85.87938596491227,AR,,1.4913,,,construction_date,17.5523613963039
28,5803,1,1990-12-04,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,,1990,,,285803,22.0,16.3,1655.8,1979-09-01,88.80263157894737,MS,,1.5808,1.4913,0.04106776180698152,construction_date,11.2580424366872
5,5803,1,1991-08-07,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,6.0,1991,,,55803,11.0,17.5,1502.1,1973-05-01,,AR,,1.5351,1.5808,0.6735112936344969,construction_date,18.26694045174538
28,5803,1,1992-02-13,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,,1992,,1586.0,285803,16.0,15.2,1469.7,1979-09-01,,MS,,1.6247,1.5351,0.5201916495550992,construction_date,12.451745379876797
5,5803,1,1994-09-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,4.2,7.9,6.0,1994,,,55803,35.0,17.0,1376.1,1973-05-01,,AR,,1.4596,1.4808,1.0266940451745379,construction_date,21.39630390143737
5,5803,1,1998-03-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,6.0,1998,,,55803,18.0,18.7,1057.1,1973-05-01,,AR,,1.4298,1.4596,3.482546201232033,construction_date,24.878850102669404
5,5803,1,2001-01-24,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,6.0,2001,,,55803,20.0,17.4,1238.8,1973-05-01,,AR,,1.4979,1.4298,2.855578370978782,construction_date,27.734428473648187
5,5803,1,2003-01-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.9,6.0,2003,,,55803,28.0,17.0,1016.9,1973-05-01,85.83114035087719,AR,,1.4553,1.4979,1.9767282683093772,construction_date,29.711156741957563
